timestamp,ecg_value,bpm,label,hrv,ecg_mean,ecg_std,bpm_range,signal_energy
375,0.0494,81.57,light,37.39,0.0543,0.056,8.07,0.3044
376,-0.6522,62.58,deep,71.92,-0.6625,0.0485,7.1,22.0646
377,-0.1134,61.19,deep,58.76,-0.1144,0.0438,6.96,0.75
378,1.0994,75.7,light,35.39,1.1054,0.0478,7.72,61.2082
379,0.6212,61.46,deep,43.51,0.6284,0.0567,6.79,19.9077
380,0.3612,84.05,awake,27.07,0.3587,0.0442,5.86,6.5318
381,0.0864,89.04,awake,16.82,0.0836,0.0458,8.17,0.4547
382,-0.2581,62.05,deep,50.41,-0.256,0.0381,4.2,3.3497
383,-0.0442,60.23,deep,46.86,-0.0448,0.042,3.06,0.1882
384,-0.4446,75.27,awake,20.03,-0.439,0.0467,7.06,9.7451
385,0.5394,58.15,deep,41.36,0.5325,0.0382,4.88,14.2484
386,-0.1267,61.27,deep,48.44,-0.1204,0.0525,9.28,0.8626
387,-0.9169,59.6,deep,57.2,-0.9144,0.045,6.47,41.9043
388,0.6133,77.14,light,46.66,0.6093,0.0458,6.75,18.6686
389,-0.4037,89.96,awake,12.06,-0.4053,0.0531,3.06,8.3545
390,-0.484,73.71,light,30.83,-0.4834,0.0427,6.78,11.7772
391,-0.8477,74.93,awake,23.53,-0.8507,0.0551,4.45,36.3363
392,-0.4259,76.88,light,38.58,-0.4184,0.0558,9.95,8.9085
393,-0.0556,90.15,awake,22.89,-0.0594,0.0555,9.98,0.3303
394,0.0809,83.08,awake,15.01,0.081,0.0542,5.76,0.4751
395,0.2002,59.09,deep,58.52,0.2073,0.0439,8.46,2.246
396,0.5562,77.18,light,27.55,0.5477,0.0424,8.76,15.0875
397,0.4307,59.96,deep,63.94,0.4243,0.0396,6.12,9.08
398,0.053,77.09,light,29.56,0.0567,0.0486,9.53,0.2789
399,-0.0327,56.53,deep,58.67,-0.0301,0.0479,8.6,0.1599
400,-0.8744,76.43,light,38.51,-0.8809,0.0469,7.95,38.9105
401,-0.0248,58.6,deep,53.14,-0.0205,0.05,7.99,0.146
402,-0.718,78.26,light,48.08,-0.733,0.0464,10.0,26.97
403,-0.548,75.89,light,27.09,-0.5496,0.054,4.81,15.251
404,1.0343,82.27,awake,24.66,1.0411,0.0478,7.13,54.304
405,-0.4979,61.85,deep,57.47,-0.4904,0.0447,9.44,12.1261
406,-0.0824,60.58,deep,56.18,-0.0752,0.0489,9.43,0.4018
407,2.2221,78.62,light,44.67,2.2234,0.0458,7.04,247.2868
408,0.0902,58.5,deep,55.27,0.0927,0.051,9.17,0.5597
409,-0.748,83.14,awake,20.84,-0.7446,0.0449,4.74,27.8224
410,-0.9342,85.37,awake,31.04,-0.9324,0.0469,7.45,43.5785
411,-1.0487,76.21,light,26.78,-1.0527,0.0456,6.17,55.5144
412,-0.6728,60.45,deep,53.78,-0.6761,0.0569,6.54,23.0142
413,1.2432,88.59,awake,12.71,1.239,0.0543,3.26,76.9064
414,-1.4165,60.8,deep,54.31,-1.407,0.062,8.73,99.1813
415,0.0767,61.34,deep,48.21,0.0844,0.0458,5.72,0.461
416,0.0808,61.53,deep,57.2,0.0921,0.0536,6.01,0.5678
417,0.9829,70.32,light,25.64,0.9692,0.0464,3.67,47.0707
418,-0.0646,80.32,awake,19.52,-0.0702,0.0487,4.51,0.3651
419,-0.4345,76.71,light,25.92,-0.4378,0.0425,8.72,9.6749
420,-0.3778,81.52,awake,17.84,-0.3746,0.0462,8.05,7.1243
421,1.1256,86.55,awake,20.02,1.142,0.0562,8.66,65.3604
422,-1.3026,73.16,light,35.26,-1.3118,0.0509,6.36,86.168
423,0.5169,63.57,deep,52.66,0.5216,0.0524,7.11,13.7424
424,-0.5379,59.39,deep,70.02,-0.5429,0.0516,9.09,14.8676
425,0.5847,81.59,awake,18.31,0.578,0.0548,5.12,16.8531
426,0.2299,60.63,deep,54.11,0.2437,0.0481,8.96,3.0849
427,0.124,85.27,awake,26.75,0.1358,0.0601,8.44,1.1023
428,0.3686,61.79,deep,59.6,0.3588,0.0427,9.73,6.5275
429,-0.6061,61.87,deep,65.79,-0.599,0.0491,4.69,18.0581
430,0.0452,62.89,deep,40.61,0.0472,0.0455,6.2,0.215
431,-0.2888,58.85,deep,52.1,-0.2889,0.0411,6.56,4.2568
432,0.1304,74.91,light,31.11,0.1273,0.0563,3.05,0.9691
433,0.7507,87.29,awake,18.73,0.7494,0.0429,3.99,28.1732
434,1.2444,89.23,awake,29.27,1.2272,0.039,6.2,75.3821
435,-0.2074,56.79,deep,56.93,-0.2238,0.0473,5.41,2.6167
436,0.1672,75.78,light,48.25,0.1576,0.0532,5.63,1.383
437,0.8501,82.56,awake,18.97,0.8515,0.0425,5.3,36.3437
438,-0.1163,74.24,light,41.78,-0.1099,0.041,8.77,0.6882
439,0.293,75.25,light,34.15,0.2852,0.0549,3.79,4.2172
440,-0.1058,88.92,awake,27.76,-0.1153,0.0417,6.54,0.7518
441,-0.1956,59.01,deep,61.4,-0.1923,0.047,7.61,1.9594
442,0.2161,58.87,deep,47.57,0.2153,0.0497,9.27,2.4402
443,0.079,90.72,awake,27.64,0.0717,0.0532,6.83,0.3983
444,0.1657,70.44,light,31.65,0.1638,0.0538,5.25,1.4859
445,0.2105,83.47,awake,13.83,0.2104,0.0528,9.35,2.3533
446,0.0708,61.21,deep,53.17,0.0777,0.0471,7.72,0.4122
447,0.7928,87.11,awake,14.89,0.7901,0.0462,3.51,31.3194
448,0.0981,60.59,deep,65.05,0.0978,0.0411,7.8,0.5628
449,0.0584,68.8,light,40.22,0.067,0.039,6.47,0.3006
450,0.189,84.0,awake,17.04,0.1883,0.0448,9.87,1.8725
451,0.099,59.88,deep,63.85,0.0888,0.0496,3.26,0.5177
452,-0.0295,58.88,deep,46.14,-0.036,0.0576,6.04,0.2308
453,-0.1892,77.43,light,26.07,-0.1869,0.0448,8.42,1.8464
454,0.4827,84.2,awake,23.88,0.481,0.0566,6.26,11.7306
455,-0.8137,84.43,awake,18.37,-0.8184,0.0484,4.47,33.6044
456,-1.0858,74.72,light,38.82,-1.074,0.054,9.92,57.8251
457,0.1672,75.34,light,34.04,0.1676,0.0388,5.06,1.4789
458,1.1588,84.61,awake,19.32,1.1624,0.0427,6.36,67.6457
459,0.7765,59.39,deep,55.72,0.7875,0.05,7.87,31.1344
460,0.6962,77.44,light,46.06,0.6827,0.0499,6.19,23.4262
461,-0.6057,84.42,awake,19.64,-0.6066,0.0537,8.13,18.5418
462,-0.0603,59.89,deep,57.79,-0.0536,0.0485,6.88,0.2612
463,1.208,85.74,awake,7.04,1.2122,0.0423,3.24,73.5594
464,-0.1724,80.46,awake,14.99,-0.1812,0.0561,9.52,1.7995
465,-0.7683,59.73,deep,33.58,-0.7655,0.0532,4.84,29.4411
466,-0.0769,64.53,deep,60.76,-0.069,0.0514,9.75,0.3706
467,0.5948,84.99,awake,12.58,0.5905,0.0574,7.94,17.5991
468,0.4929,87.35,awake,27.69,0.489,0.0517,6.46,12.0875
469,0.6694,91.79,awake,20.86,0.6702,0.042,6.89,22.5496
470,1.3814,87.24,awake,15.97,1.3806,0.0504,3.34,95.4283
471,0.4841,77.13,light,27.68,0.48,0.0622,3.94,11.7133
472,0.0609,60.04,deep,41.42,0.0599,0.0506,6.03,0.3071
473,-1.1837,59.78,deep,52.12,-1.1792,0.0536,9.21,69.6736
474,1.4258,81.34,awake,27.77,1.4293,0.0501,3.14,102.2744
475,-0.0868,89.05,awake,14.84,-0.087,0.0444,3.52,0.4773
476,-0.4709,54.9,deep,65.85,-0.4681,0.0496,5.04,11.0796
477,0.1374,86.88,awake,18.39,0.1453,0.0409,4.98,1.1397
478,-0.4334,55.41,deep,61.56,-0.4297,0.0405,3.71,9.3127
479,0.5729,87.41,awake,26.47,0.5804,0.0415,8.29,16.9285
480,-0.4608,72.85,light,25.79,-0.4427,0.0485,4.11,9.9156
481,0.2451,63.28,deep,47.02,0.2445,0.0468,3.6,3.0985
482,0.7768,93.07,awake,22.7,0.7721,0.0516,4.22,29.9373
483,-0.6405,84.55,awake,18.57,-0.6526,0.0495,4.77,21.4144
484,0.4692,59.39,deep,49.66,0.4714,0.0413,4.22,11.1963
485,0.7693,90.88,awake,14.75,0.7675,0.0448,3.84,29.5506
486,0.7438,78.36,light,27.17,0.7427,0.0439,9.19,27.6765
487,0.0488,74.14,light,35.72,0.0498,0.0502,3.11,0.25
488,-0.4874,60.22,deep,51.3,-0.4914,0.0493,6.66,12.1976
489,0.5652,86.51,awake,24.23,0.5531,0.0408,7.14,15.378
490,0.3867,62.42,deep,47.26,0.3913,0.0549,7.63,7.8075
491,1.6618,86.72,awake,28.95,1.66,0.0451,6.4,137.8811
492,-1.6981,82.98,awake,24.84,-1.6943,0.0595,3.58,143.7031
493,-0.2897,61.73,deep,51.1,-0.2919,0.0532,3.53,4.4023
494,1.7738,86.07,awake,13.13,1.7681,0.0533,5.18,156.4505
495,-0.2962,58.93,deep,65.94,-0.2988,0.0511,7.7,4.5939
496,-0.0395,74.92,light,29.73,-0.0494,0.0595,8.6,0.2993
497,-0.1282,62.49,deep,56.48,-0.1347,0.0487,4.24,1.0259
498,-0.7675,86.52,awake,16.94,-0.7687,0.0592,8.84,29.7203
499,-0.0265,73.67,light,43.81,-0.0328,0.0462,5.54,0.1604
500,-0.4621,88.14,awake,16.26,-0.465,0.0454,3.73,10.9137
501,-0.2495,58.39,deep,63.5,-0.2428,0.0484,8.19,3.0643
502,0.469,89.09,awake,19.08,0.4668,0.047,8.62,11.0072
503,1.1326,71.48,light,39.01,1.1272,0.0464,4.4,63.6336
504,-0.1317,58.53,deep,58.59,-0.143,0.0514,7.89,1.1541
505,0.6,63.83,deep,60.8,0.6097,0.057,4.24,18.7512
506,-0.3223,76.32,light,30.68,-0.3263,0.0484,3.57,5.4423
507,0.171,89.69,awake,13.25,0.17,0.0533,8.01,1.5864
508,0.3212,65.29,deep,38.08,0.3106,0.0518,4.75,4.9576
509,0.1875,74.52,light,39.72,0.2016,0.0478,5.88,2.1455
510,0.8108,60.11,deep,49.73,0.803,0.0429,3.13,32.3288
511,0.5617,60.42,deep,70.57,0.556,0.0527,3.73,15.5933
512,-0.2372,59.01,deep,60.45,-0.231,0.0516,6.77,2.8003
513,-0.024,60.73,deep,51.27,-0.0186,0.0569,6.22,0.1794
514,0.3026,60.53,deep,71.4,0.2944,0.0488,4.59,4.4538
515,-0.3473,57.77,deep,39.75,-0.3574,0.0483,7.12,6.5027
516,0.0446,59.51,deep,54.42,0.0471,0.0482,7.13,0.2268
517,0.1228,60.93,deep,59.51,0.1148,0.0484,7.43,0.7761
518,0.9644,76.98,awake,21.52,0.9602,0.0425,8.96,46.1892
519,-0.8503,83.94,awake,9.92,-0.8467,0.0544,9.6,35.9963
520,-0.9518,74.05,light,29.05,-0.9562,0.0531,9.32,45.8538
521,1.5316,84.68,awake,17.84,1.5298,0.0571,3.39,117.1761
522,0.2283,76.3,light,34.58,0.2315,0.05,3.73,2.8048
523,0.8989,61.55,deep,58.37,0.8948,0.0501,9.72,40.1553
524,-0.9849,69.06,light,33.12,-0.9849,0.0406,8.66,48.5845
525,0.9737,75.6,light,42.44,0.9836,0.059,5.19,48.5439
526,-0.1925,56.85,deep,64.48,-0.1993,0.0477,3.8,2.0992
527,0.2975,60.65,deep,66.75,0.2947,0.0448,8.27,4.4421
528,-0.4402,76.85,light,37.96,-0.4221,0.0583,6.41,9.0777
529,-0.0645,58.47,deep,55.06,-0.0526,0.046,6.14,0.244
530,-0.5668,94.04,awake,18.15,-0.5665,0.0429,7.39,16.1362
531,-0.1253,74.83,light,30.68,-0.1232,0.0423,6.84,0.8487
532,1.0735,73.69,light,38.54,1.0724,0.0468,7.21,57.6105
533,-0.2984,81.46,light,27.25,-0.3126,0.0516,9.74,5.0201
534,1.4137,82.11,awake,20.14,1.401,0.0454,5.17,98.2487
535,0.0839,83.69,awake,13.81,0.0803,0.0496,7.87,0.4457
536,-0.4919,64.1,deep,53.13,-0.4969,0.0502,9.55,12.4707
537,0.6918,90.42,awake,21.39,0.6945,0.0502,4.18,24.2391
538,0.4939,72.03,light,41.76,0.4936,0.0511,6.38,12.3149
539,0.2837,64.25,deep,53.8,0.2692,0.0533,5.04,3.7643
540,0.1119,88.35,awake,15.06,0.1135,0.0524,9.07,0.7811
541,-0.0558,69.12,light,34.06,-0.0551,0.0438,3.59,0.2475
542,-0.0375,80.16,awake,19.91,-0.0285,0.0531,4.47,0.1816
543,-0.5963,87.31,awake,14.76,-0.5939,0.0499,7.88,17.7602
544,-0.5463,59.64,deep,59.82,-0.547,0.0563,7.34,15.1212
545,0.3098,76.68,light,39.89,0.3173,0.052,3.65,5.1678
546,-0.5228,73.46,light,37.94,-0.5245,0.0528,8.76,13.8946
547,0.7873,58.72,deep,62.62,0.7729,0.0501,4.91,29.9957
548,-0.5457,90.31,awake,17.76,-0.5394,0.0427,6.49,14.6398
549,-0.142,61.93,deep,55.88,-0.1496,0.0466,6.56,1.2279
550,0.4916,60.43,deep,44.1,0.4894,0.0536,5.92,12.1182
551,-0.2466,77.0,light,26.98,-0.2343,0.0431,8.37,2.837
552,-0.0049,58.05,deep,56.15,0.0064,0.0458,8.09,0.1069
553,0.5877,59.32,deep,49.49,0.594,0.0489,4.34,17.7588
554,0.8889,91.84,awake,25.41,0.8939,0.0505,9.77,40.0759
555,0.5229,82.99,awake,20.6,0.513,0.0426,9.03,13.2473
556,0.0211,62.17,deep,63.18,0.0241,0.0489,8.98,0.1487
557,-0.1703,74.0,light,33.27,-0.1668,0.0465,9.99,1.4989
558,0.2833,83.45,awake,25.0,0.2742,0.0494,4.63,3.8805
559,0.3627,72.46,light,34.66,0.3613,0.0481,9.15,6.6428
560,0.1915,74.83,light,40.1,0.1915,0.0477,7.64,1.947
561,-0.0609,81.0,light,34.15,-0.0712,0.0489,3.98,0.3732
562,0.6432,80.21,awake,19.0,0.6461,0.0465,7.51,20.9775
563,2.011,70.92,light,37.61,2.0221,0.0457,4.57,204.5448
564,0.1352,74.5,light,44.84,0.1527,0.0411,7.1,1.2511
565,0.6915,75.75,light,36.89,0.7022,0.0545,5.68,24.8055
566,0.3459,85.61,awake,16.47,0.3408,0.0506,9.39,5.9345
567,-0.5389,57.97,deep,53.79,-0.5254,0.0501,4.93,13.9297
568,0.0828,79.63,light,43.38,0.0729,0.0565,8.92,0.4255
569,0.9961,59.66,deep,51.15,1.0029,0.0493,9.22,50.4171
570,-0.2837,75.35,light,38.72,-0.2815,0.0534,7.07,4.1043
571,-0.0045,75.69,awake,23.3,0.0,0.0454,3.51,0.1032
572,0.1269,86.0,awake,20.79,0.1266,0.0464,4.68,0.9088
573,0.9011,73.12,light,24.72,0.8938,0.0581,3.61,40.1163
574,-0.4651,59.11,deep,55.27,-0.4624,0.0457,9.47,10.7974
575,0.1499,89.88,awake,11.66,0.1439,0.0509,4.43,1.1644
576,0.111,80.66,awake,27.89,0.1161,0.0445,5.54,0.7723
577,0.0155,73.37,light,35.6,0.0131,0.0418,3.92,0.0958
578,-0.2095,59.55,deep,48.72,-0.2105,0.0552,7.68,2.3684
579,1.1745,85.64,awake,22.83,1.1773,0.0505,6.3,69.4307
580,-0.3448,85.71,awake,26.75,-0.3495,0.0564,8.64,6.268
581,-0.3862,63.41,deep,45.72,-0.3953,0.0428,5.73,7.9046
582,0.3281,74.89,light,26.34,0.3232,0.0432,6.97,5.3161
583,-0.0441,76.44,light,36.46,-0.0501,0.0482,8.15,0.2418
584,-0.2317,83.2,awake,21.74,-0.2337,0.042,3.49,2.8184
585,0.3647,75.94,awake,14.3,0.3593,0.046,5.27,6.5602
586,0.658,81.54,awake,18.91,0.6515,0.0573,9.69,21.3894
587,-0.6163,73.66,light,31.81,-0.6085,0.0493,6.42,18.6338
588,-0.0175,81.39,awake,19.92,-0.0135,0.0537,6.67,0.1533
589,-0.4193,80.3,awake,18.87,-0.4169,0.0505,3.65,8.8184
590,0.5501,83.55,awake,20.22,0.5569,0.0579,8.18,15.6744
591,0.1661,60.86,deep,57.03,0.1602,0.0557,3.83,1.4389
592,1.5121,78.2,light,24.9,1.5043,0.0482,9.39,113.2573
593,0.6813,81.36,awake,17.54,0.6839,0.0471,5.7,23.4958
594,-1.3352,78.23,light,40.02,-1.3405,0.0486,6.76,89.9652
595,0.4281,81.22,light,32.98,0.4271,0.0495,6.67,9.2424
596,0.8914,71.0,light,36.79,0.8933,0.0551,7.13,40.0474
597,-0.0095,59.54,deep,60.8,-0.0073,0.0524,7.29,0.1401
598,-0.3731,77.89,light,24.69,-0.3806,0.05,6.86,7.369
599,-0.2949,80.51,light,36.02,-0.2811,0.0501,9.12,4.0764
600,0.7976,92.49,awake,13.05,0.8077,0.0503,5.59,32.7427
601,1.3857,87.31,awake,14.31,1.3963,0.0566,4.53,97.6435
602,0.5309,60.98,deep,58.99,0.5248,0.0474,7.77,13.8814
603,-1.0096,76.69,light,30.17,-1.0137,0.055,3.1,51.5269
604,-1.0502,79.48,light,36.87,-1.0575,0.0543,5.04,56.0656
605,0.4656,83.52,awake,27.46,0.4504,0.0538,8.36,10.2873
606,0.1872,73.11,light,42.31,0.1792,0.0448,6.89,1.7057
607,0.8055,62.81,deep,53.37,0.8074,0.0439,8.94,32.6947
608,-0.5076,80.23,awake,25.93,-0.5044,0.0439,3.26,12.8169
609,0.6699,87.01,awake,15.52,0.6778,0.0474,3.19,23.0805
610,0.0502,56.14,deep,51.59,0.0396,0.0423,6.35,0.1679
611,-0.8011,59.71,deep,60.25,-0.7963,0.0487,7.45,31.8274
612,-1.8789,69.55,light,24.89,-1.8848,0.0466,7.16,177.7334
613,0.0389,72.34,light,28.46,0.0367,0.0446,8.77,0.1667
614,-0.201,57.87,deep,55.78,-0.1959,0.0499,3.01,2.044
615,-0.2561,76.23,light,38.88,-0.2598,0.0524,9.7,3.5117
616,-0.3646,89.28,awake,30.75,-0.3525,0.0473,6.95,6.3243
617,0.7578,67.49,light,31.77,0.7475,0.0541,6.77,28.0809
618,-0.6089,71.01,light,42.9,-0.6065,0.0492,8.7,18.516
619,0.6317,81.74,awake,26.1,0.6271,0.0519,9.26,19.7992
620,-0.4083,75.72,light,29.03,-0.4098,0.0486,5.26,8.5171
621,0.4018,74.22,light,29.65,0.4023,0.0531,9.4,8.2311
622,1.0208,79.68,light,34.7,1.0287,0.0457,7.53,53.0128
623,0.0574,61.91,deep,58.55,0.0504,0.0463,8.1,0.2345
624,-0.2121,58.06,deep,39.74,-0.2128,0.0514,9.59,2.3961
625,0.2747,83.76,awake,21.78,0.2734,0.0512,9.67,3.8684
626,0.3012,89.52,awake,22.91,0.3081,0.0529,9.9,4.8863
627,-0.1114,73.42,light,48.31,-0.1265,0.0506,8.06,0.9288
628,1.9924,75.95,light,31.98,1.9904,0.0511,3.88,198.2185
629,0.0267,75.35,light,30.64,0.025,0.0518,5.93,0.1653
630,-0.3089,60.6,deep,58.37,-0.3126,0.045,3.84,4.9883
631,-0.2456,84.05,awake,14.33,-0.243,0.0461,7.2,3.0585
632,-0.1234,60.37,deep,57.36,-0.1283,0.0486,5.2,0.9407
633,0.6274,74.95,light,25.18,0.6206,0.0503,9.17,19.3826
634,0.6416,85.12,awake,26.97,0.6352,0.054,8.99,20.3223
635,-0.1708,80.44,awake,17.49,-0.1656,0.0506,8.03,1.4993
636,0.1562,82.91,awake,15.9,0.1521,0.0371,8.86,1.2249
637,0.5483,98.74,awake,11.18,0.5462,0.0446,5.46,15.0171
638,-0.6235,80.97,awake,15.2,-0.6284,0.049,5.07,19.8671
639,-0.6794,75.06,light,25.08,-0.6874,0.0618,4.9,23.8192
640,0.6626,78.03,light,44.18,0.6639,0.0532,9.4,22.1789
641,0.3165,82.09,awake,22.7,0.3161,0.0507,3.94,5.1243
642,-0.2994,77.32,light,43.57,-0.3057,0.0465,9.31,4.7815
643,0.0746,58.99,deep,31.59,0.0826,0.0406,7.74,0.4239
644,-0.3747,61.65,deep,53.4,-0.371,0.0432,3.91,6.9765
645,0.1878,93.52,awake,7.96,0.1823,0.0552,8.7,1.813
646,-1.0081,85.43,awake,25.38,-1.0062,0.0438,3.45,50.7224
647,-0.8569,76.98,light,45.64,-0.8636,0.0534,7.0,37.4357
648,1.1964,79.59,light,33.44,1.1942,0.044,7.54,71.4003
649,-0.507,69.65,light,44.97,-0.5125,0.0592,6.75,13.3074
650,-0.505,77.91,light,46.27,-0.4902,0.0478,5.9,12.1274
651,0.1305,76.48,light,42.92,0.1539,0.0461,3.94,1.2899
652,-1.2223,73.66,light,37.35,-1.2346,0.0483,9.82,76.3289
653,0.2402,87.54,awake,9.06,0.2303,0.0431,9.4,2.7447
654,-0.0516,77.77,light,28.84,-0.0558,0.0454,6.96,0.2585
655,0.2694,59.51,deep,49.42,0.2672,0.051,6.12,3.7003
656,-0.5994,84.76,awake,22.63,-0.5891,0.0458,6.15,17.4551
657,0.858,58.95,deep,65.35,0.8518,0.0539,3.26,36.4257
658,-1.5187,87.55,awake,18.45,-1.5132,0.051,3.38,114.6214
659,-0.9541,79.73,awake,22.95,-0.9579,0.0515,9.28,46.0104
660,0.053,76.73,light,31.33,0.0644,0.0569,8.86,0.3693
661,-0.504,64.3,deep,64.71,-0.5025,0.0507,6.04,12.7533
662,0.9112,87.58,awake,15.73,0.9066,0.0514,7.25,41.2286
663,0.0912,84.06,awake,25.08,0.0949,0.0518,4.83,0.5847
664,-0.7495,88.27,awake,22.67,-0.7447,0.0476,3.46,27.8454
665,-0.1407,89.81,awake,22.84,-0.1364,0.0501,9.43,1.0553
666,0.1872,80.73,light,33.45,0.1798,0.0456,8.7,1.7209
667,1.7034,75.78,light,28.05,1.7039,0.0444,6.36,145.2597
668,0.3104,77.3,light,32.41,0.3172,0.0515,4.59,5.1625
669,-1.3579,85.69,awake,23.95,-1.349,0.048,7.76,91.108
670,0.6671,58.92,deep,63.95,0.6705,0.045,8.7,22.5816
671,0.9346,73.63,light,24.06,0.9411,0.0498,6.76,44.4075
672,-1.096,59.17,deep,63.47,-1.0883,0.0477,9.39,59.3295
673,-0.1338,84.77,awake,30.79,-0.1296,0.0519,7.83,0.9738
674,-0.2937,57.5,deep,64.01,-0.3001,0.0471,4.07,4.6136
675,-0.3628,58.64,deep,53.53,-0.361,0.0469,3.48,6.625
676,-0.4687,58.21,deep,44.4,-0.4817,0.0439,8.99,11.6976
677,-0.3432,59.93,deep,44.55,-0.3461,0.0508,3.64,6.1202
678,0.324,87.8,awake,17.72,0.3282,0.0517,8.99,5.5193
679,0.8459,73.82,light,43.32,0.8587,0.0587,4.68,37.0401
680,0.8478,83.51,awake,20.92,0.8453,0.0507,6.29,35.8513
681,-0.0541,90.58,awake,24.28,-0.0544,0.0505,8.11,0.2751
682,-0.3439,81.24,awake,24.98,-0.3437,0.056,6.85,6.0632
683,-0.4741,74.97,light,31.19,-0.4637,0.0378,7.26,10.822
684,1.4829,76.65,light,30.85,1.4986,0.0546,7.28,112.4406
685,0.1165,76.46,light,32.41,0.1199,0.0516,7.68,0.8525
686,0.6734,80.62,awake,24.68,0.6685,0.043,8.78,22.439
687,-0.435,78.47,light,41.36,-0.4433,0.0452,6.06,9.9277
688,0.1357,59.72,deep,36.49,0.1363,0.0504,9.54,1.0554
689,-0.0899,72.19,light,36.36,-0.0997,0.0526,5.29,0.6348
690,0.1707,75.25,light,31.35,0.1686,0.0515,8.92,1.5537
691,-0.7255,59.49,deep,60.85,-0.7156,0.0564,9.54,25.7603
692,-1.7574,84.86,awake,21.49,-1.7592,0.0464,4.36,154.8447
693,0.3251,62.16,deep,54.95,0.3332,0.0478,8.8,5.6647
694,0.2851,89.05,awake,18.87,0.2822,0.0448,6.97,4.0834
695,0.7149,81.3,awake,9.43,0.7182,0.0502,9.36,25.9197
696,0.685,78.21,light,36.96,0.6927,0.0484,9.72,24.1069
697,-0.4809,58.81,deep,62.28,-0.4734,0.045,8.75,11.3059
698,0.3477,74.7,light,39.1,0.3334,0.0464,8.75,5.6651
699,0.525,72.53,light,40.2,0.5227,0.0479,5.2,13.7741
700,0.2785,75.77,light,37.56,0.2804,0.0545,3.5,4.079
701,-0.1622,75.55,light,37.87,-0.164,0.0552,7.07,1.4966
702,-0.3813,56.9,deep,48.8,-0.3815,0.0472,5.37,7.3902
703,-0.2921,90.35,awake,23.85,-0.2913,0.0499,8.72,4.3666
704,0.0461,61.4,deep,74.17,0.0383,0.0393,4.7,0.1506
705,0.2813,89.35,awake,18.44,0.2953,0.0451,8.05,4.4618
706,0.6058,72.2,light,29.56,0.6083,0.0471,6.81,18.6108
707,0.1774,76.17,light,31.26,0.1804,0.0624,9.94,1.8225
708,-0.9698,76.67,light,32.64,-0.9652,0.0434,4.57,46.6744
709,-0.3855,79.07,light,38.37,-0.3879,0.0452,6.14,7.6259
710,1.1621,77.2,light,40.31,1.1549,0.058,9.7,66.8525
711,-0.1114,58.75,deep,50.84,-0.1103,0.0527,4.36,0.7476
712,-0.4411,61.18,deep,50.79,-0.4395,0.0492,7.52,9.7806
713,0.2991,58.7,deep,49.88,0.2838,0.0513,7.01,4.1585
714,-0.3197,75.55,light,33.33,-0.3256,0.0465,5.0,5.4073
715,-0.0811,84.89,awake,14.9,-0.0723,0.0559,9.49,0.4176
716,-0.5319,80.48,awake,19.0,-0.5316,0.0433,6.38,14.2235
717,0.2645,69.67,light,37.53,0.2668,0.0478,8.97,3.6727
718,0.6371,72.72,light,31.71,0.6261,0.0434,6.6,19.6937
719,0.4774,88.28,awake,17.53,0.4658,0.0526,6.62,10.9862
720,-0.039,91.0,awake,27.77,-0.047,0.0409,8.88,0.1938
721,1.0976,72.29,light,23.93,1.1015,0.0432,4.15,60.7568
722,0.0974,60.28,deep,43.97,0.0921,0.0474,8.06,0.5366
723,1.917,83.96,awake,12.8,1.914,0.046,9.55,183.2805
724,0.5743,84.18,awake,22.58,0.5797,0.05,7.67,16.9302
725,-0.2421,76.83,light,39.02,-0.2453,0.0449,3.1,3.1098
726,2.0921,74.46,awake,18.88,2.0875,0.0441,8.48,217.99
727,-0.2289,59.58,deep,57.43,-0.2253,0.0501,9.05,2.6635
728,-0.5836,58.36,deep,46.77,-0.5719,0.0506,7.13,16.4797
729,0.6092,60.93,deep,65.29,0.6138,0.0488,8.25,18.9541
730,0.7101,78.44,awake,12.99,0.7016,0.0539,5.55,24.7544
731,0.7294,90.97,awake,29.24,0.7304,0.0416,6.11,26.7598
732,0.8573,84.17,awake,16.21,0.8572,0.0534,7.16,36.8845
733,-0.1399,75.53,awake,16.75,-0.1496,0.0478,8.51,1.2329
734,1.0642,79.78,awake,23.43,1.0614,0.0553,9.85,56.479
735,-0.7496,73.54,light,39.44,-0.7454,0.0534,3.52,27.925
736,0.5563,59.06,deep,55.35,0.5598,0.0525,4.61,15.8061
737,0.8758,60.02,deep,60.12,0.871,0.0453,5.31,38.0326
738,0.0589,86.88,awake,13.48,0.0567,0.0402,9.43,0.2415
739,-0.4159,58.42,deep,62.8,-0.4197,0.045,6.75,8.9099
740,0.2339,87.19,awake,20.63,0.2267,0.0398,4.86,2.6497
741,-0.8016,73.62,light,36.86,-0.808,0.0521,6.52,32.7821
742,0.5765,58.47,deep,56.83,0.582,0.0551,9.38,17.09
743,0.3652,72.84,light,31.21,0.3664,0.0547,3.08,6.8604
744,-0.7674,61.05,deep,50.53,-0.7715,0.0535,9.7,29.9061
745,0.2547,85.96,awake,21.55,0.2536,0.0576,8.92,3.3801
746,-0.1268,69.64,light,33.36,-0.1252,0.0479,3.46,0.8989
747,0.211,83.94,awake,21.85,0.2108,0.0533,6.59,2.3644
748,2.1115,70.45,light,27.96,2.1227,0.0564,9.61,225.4417
749,0.1495,61.71,deep,50.18,0.1528,0.0551,5.44,1.3188
